STATION,STATION_NAME,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,AWND,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070516,0.14, , ,0,2400,0.0, , ,0,9999,66, , ,0,2400,44, , ,0,2400,12.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070517,0.00, , ,0,2400,0.0, , ,0,9999,62, , ,0,2400,43, , ,0,2400,11.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070518,0.00, , ,0,2400,0.0, , ,0,9999,71, , ,0,2400,42, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070519,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,56, , ,0,2400,11.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070520,0.07, , ,0,2400,0.0, , ,0,9999,69, , ,0,2400,43, , ,0,2400,10.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070521,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,44, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070522,0.00, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,55, , ,0,2400,10.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070523,0.00, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,60, , ,0,2400,11.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070524,0.02, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,63, , ,0,2400,17.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070525,0.00,T, ,0,2400,0.0, , ,0,9999,70, , ,0,2400,56, , ,0,2400,8.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070526,1.01, , ,0,2400,0.0, , ,0,9999,65, , ,0,2400,49, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070527,0.04, , ,0,2400,0.0, , ,0,9999,75, , ,0,2400,57, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070528,0.00,T, ,0,2400,0.0, , ,0,9999,79, , ,0,2400,50, , ,0,2400,5.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070529,0.00, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,60, , ,0,2400,6.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070530,0.00, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,66, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070531,0.01, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,65, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070601,0.19, , ,0,2400,0.0, , ,0,9999,85, , ,0,2400,62, , ,0,2400,6.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070602,0.04, , ,0,2400,0.0, , ,0,9999,81, , ,0,2400,65, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070603,0.01, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,62, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070604,0.39, , ,0,2400,0.0, , ,0,9999,71, , ,0,2400,58, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070605,0.42, , ,0,2400,0.0, , ,0,9999,64, , ,0,2400,47, , ,0,2400,7.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070606,0.01, , ,0,2400,0.0, , ,0,9999,71, , ,0,2400,44, , ,0,2400,11.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070607,0.00, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,71, , ,0,2400,23.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070608,0.00, , ,0,2400,0.0, , ,0,9999,81, , ,0,2400,57, , ,0,2400,13.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070609,0.00, , ,0,2400,0.0, , ,0,9999,79, , ,0,2400,52, , ,0,2400,4.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070610,0.00, , ,0,2400,0.0, , ,0,9999,81, , ,0,2400,55, , ,0,2400,5.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070611,0.00, , ,0,2400,0.0, , ,0,9999,86, , ,0,2400,58, , ,0,2400,6.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070612,0.00, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,62, , ,0,2400,8.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070613,0.00, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,60, , ,0,2400,8.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070614,0.00, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,64, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070615,0.00, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,63, , ,0,2400,4.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070616,0.00,T, ,0,2400,0.0, , ,0,9999,93, , ,0,2400,66, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070617,0.00, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,70, , ,0,2400,6.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070618,0.28, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,69, , ,0,2400,15.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070619,0.58, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,65, , ,0,2400,11.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070620,0.00, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,61, , ,0,2400,8.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070621,0.01, , ,0,2400,0.0, , ,0,9999,77, , ,0,2400,61, , ,0,2400,10.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070622,0.00,T, ,0,2400,0.0, , ,0,9999,76, , ,0,2400,61, , ,0,2400,8.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070623,0.05, , ,0,2400,0.0, , ,0,9999,67, , ,0,2400,62, , ,0,2400,8.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070624,0.00, , ,0,2400,0.0, , ,0,9999,77, , ,0,2400,63, , ,0,2400,8.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070625,0.00, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,65, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070626,0.16, , ,0,2400,0.0, , ,0,9999,92, , ,0,2400,70, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070627,0.15, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,71, , ,0,2400,8.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070628,0.00, , ,0,2400,0.0, , ,0,9999,74, , ,0,2400,58, , ,0,2400,12.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070629,0.00, , ,0,2400,0.0, , ,0,9999,70, , ,0,2400,56, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070630,0.00, , ,0,2400,0.0, , ,0,9999,79, , ,0,2400,54, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070701,0.00, , ,0,2400,0.0, , ,0,9999,75, , ,0,2400,54, , ,0,2400,8.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070702,0.00, , ,0,2400,0.0, , ,0,9999,79, , ,0,2400,53, , ,0,2400,8.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070703,0.40, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,60, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070704,0.16, , ,0,2400,0.0, , ,0,9999,86, , ,0,2400,67, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070705,0.00, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,71, , ,0,2400,8.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070706,0.00, , ,0,2400,0.0, , ,0,9999,86, , ,0,2400,66, , ,0,2400,5.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070707,0.00, , ,0,2400,0.0, , ,0,9999,90, , ,0,2400,64, , ,0,2400,8.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070708,0.00, , ,0,2400,0.0, , ,0,9999,94, , ,0,2400,75, , ,0,2400,13.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070709,0.30, , ,0,2400,0.0, , ,0,9999,94, , ,0,2400,70, , ,0,2400,8.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070710,0.43, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,69, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070711,0.00, , ,0,2400,0.0, , ,0,9999,77, , ,0,2400,62, , ,0,2400,11.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070712,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,61, , ,0,2400,11.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070713,0.00, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,58, , ,0,2400,5.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070714,0.00, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,61, , ,0,2400,13.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070715,0.00, , ,0,2400,0.0, , ,0,9999,82, , ,0,2400,60, , ,0,2400,4.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070716,0.39, , ,0,2400,0.0, , ,0,9999,82, , ,0,2400,65, , ,0,2400,5.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070717,0.11, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,68, , ,0,2400,6.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070718,1.55, , ,0,2400,0.0, , ,0,9999,85, , ,0,2400,69, , ,0,2400,10.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070719,0.16, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,63, , ,0,2400,11.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070720,0.00, , ,0,2400,0.0, , ,0,9999,75, , ,0,2400,58, , ,0,2400,9.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070721,0.00, , ,0,2400,0.0, , ,0,9999,74, , ,0,2400,58, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070722,0.00, , ,0,2400,0.0, , ,0,9999,81, , ,0,2400,58, , ,0,2400,3.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070723,0.00, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,60, , ,0,2400,4.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070724,0.00, , ,0,2400,0.0, , ,0,9999,82, , ,0,2400,65, , ,0,2400,5.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070725,0.00,T, ,0,2400,0.0, , ,0,9999,85, , ,0,2400,71, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070726,0.19, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,66, , ,0,2400,9.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070727,0.17, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,70, , ,0,2400,7.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070728,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,66, , ,0,2400,10.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070729,0.00, , ,0,2400,0.0, , ,0,9999,85, , ,0,2400,63, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070730,0.00, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,62, , ,0,2400,4.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070731,0.00, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,68, , ,0,2400,4.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070801,0.00, , ,0,2400,0.0, , ,0,9999,92, , ,0,2400,69, , ,0,2400,4.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070802,0.00, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,70, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070803,0.00, , ,0,2400,0.0, , ,0,9999,90, , ,0,2400,69, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070804,0.03, , ,0,2400,0.0, , ,0,9999,81, , ,0,2400,64, , ,0,2400,6.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070805,1.43, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,67, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070806,0.26, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,74, , ,0,2400,4.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070807,1.31, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,72, , ,0,2400,8.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070808,0.06, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,73, , ,0,2400,6.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070809,0.05, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,72, , ,0,2400,6.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070810,0.00, , ,0,2400,0.0, , ,0,9999,86, , ,0,2400,70, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070811,0.00, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,67, , ,0,2400,3.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070812,0.29, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,67, , ,0,2400,5.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070813,0.00, , ,0,2400,0.0, , ,0,9999,81, , ,0,2400,65, , ,0,2400,6.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070814,0.41, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,65, , ,0,2400,8.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070815,0.23, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,71, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070816,0.00, , ,0,2400,0.0, , ,0,9999,77, , ,0,2400,65, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070817,0.00, , ,0,2400,0.0, , ,0,9999,79, , ,0,2400,60, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070818,0.09, , ,0,2400,0.0, , ,0,9999,68, , ,0,2400,59, , ,0,2400,8.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070819,1.33, , ,0,2400,0.0, , ,0,9999,68, , ,0,2400,62, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070820,0.91, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,68, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070821,0.00,T, ,0,2400,0.0, , ,0,9999,87, , ,0,2400,69, , ,0,2400,6.0, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070822,0.37, , ,0,2400,0.0, , ,0,9999,90, , ,0,2400,69, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070823,2.35, , ,0,2400,0.0, , ,0,9999,87, , ,0,2400,69, , ,0,2400,11.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070824,0.24, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,69, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070825,0.34, , ,0,2400,0.0, , ,0,9999,79, , ,0,2400,64, , ,0,2400,5.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070826,0.00, , ,0,2400,0.0, , ,0,9999,79, , ,0,2400,60, , ,0,2400,5.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070827,0.00, , ,0,2400,0.0, , ,0,9999,79, , ,0,2400,60, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070828,0.00, , ,0,2400,0.0, , ,0,9999,91, , ,0,2400,67, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070829,0.00,T, ,0,2400,0.0, , ,0,9999,85, , ,0,2400,68, , ,0,2400,8.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070830,0.00, , ,0,2400,0.0, , ,0,9999,75, , ,0,2400,57, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070831,0.00, , ,0,2400,0.0, , ,0,9999,77, , ,0,2400,57, , ,0,2400,5.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070901,0.00, , ,0,2400,0.0, , ,0,9999,81, , ,0,2400,57, , ,0,2400,4.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070902,0.00, , ,0,2400,0.0, , ,0,9999,85, , ,0,2400,61, , ,0,2400,4.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070903,0.00, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,66, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070904,0.00, , ,0,2400,0.0, , ,0,9999,89, , ,0,2400,63, , ,0,2400,4.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070905,0.00,T, ,0,2400,0.0, , ,0,9999,90, , ,0,2400,66, , ,0,2400,6.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070906,0.18, , ,0,2400,0.0, , ,0,9999,82, , ,0,2400,73, , ,0,2400,12.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070907,0.19, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,70, , ,0,2400,13.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070908,0.00, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,64, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070909,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,63, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070910,0.36, , ,0,2400,0.0, , ,0,9999,74, , ,0,2400,54, , ,0,2400,8.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070911,0.00,T, ,0,2400,0.0, , ,0,9999,71, , ,0,2400,50, , ,0,2400,13.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070912,0.00, , ,0,2400,0.0, , ,0,9999,67, , ,0,2400,46, , ,0,2400,5.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070913,0.00, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,50, , ,0,2400,8.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070914,0.00, , ,0,2400,0.0, , ,0,9999,66, , ,0,2400,45, , ,0,2400,13.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070915,0.00, , ,0,2400,0.0, , ,0,9999,61, , ,0,2400,39, , ,0,2400,5.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070916,0.00, , ,0,2400,0.0, , ,0,9999,71, , ,0,2400,44, , ,0,2400,7.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070917,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,52, , ,0,2400,12.1, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070918,0.00, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,63, , ,0,2400,13.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070919,0.00, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,65, , ,0,2400,9.6, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070920,0.00, , ,0,2400,0.0, , ,0,9999,78, , ,0,2400,60, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070921,0.00, , ,0,2400,0.0, , ,0,9999,88, , ,0,2400,64, , ,0,2400,12.3, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070922,0.00, , ,0,2400,0.0, , ,0,9999,74, , ,0,2400,51, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070923,0.00, , ,0,2400,0.0, , ,0,9999,84, , ,0,2400,50, , ,0,2400,5.4, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070924,0.00, , ,0,2400,0.0, , ,0,9999,90, , ,0,2400,68, , ,0,2400,11.9, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070925,0.27, , ,0,2400,0.0, , ,0,9999,85, , ,0,2400,63, , ,0,2400,10.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070926,0.09, , ,0,2400,0.0, , ,0,9999,69, , ,0,2400,53, , ,0,2400,6.7, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070927,0.00,T, ,0,2400,0.0, , ,0,9999,75, , ,0,2400,49, , ,0,2400,6.5, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070928,0.00, , ,0,2400,0.0, , ,0,9999,73, , ,0,2400,53, , ,0,2400,7.2, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070929,0.00, , ,0,2400,0.0, , ,0,9999,80, , ,0,2400,50, , ,0,2400,9.8, , ,W,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20070930,0.14, , ,0,2400,0.0, , ,0,9999,83, , ,0,2400,59, , ,0,2400,14.5, , ,W,9999
